{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cochlospermum/Cochlospermum_003_028.jpg', 'label': 0, 'file_name': 'Cochlospermum_003_028.jpg', 'class': 'Cochlospermum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Aspidosperma/Aspidosperma_004_011.jpg', 'label': 1, 'file_name': 'Aspidosperma_004_011.jpg', 'class': 'Aspidosperma'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Byrsonima/Byrsonima_000_027.jpg', 'label': 5, 'file_name': 'Byrsonima_000_027.jpg', 'class': 'Byrsonima'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Copaifera/Copaifera_004_024.jpg', 'label': 3, 'file_name': 'Copaifera_004_024.jpg', 'class': 'Copaifera'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cochlospermum/Cochlospermum_003_038.jpg', 'label': 0, 'file_name': 'Cochlospermum_003_038.jpg', 'class': 'Cochlospermum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Astronium/Astronium_003_033.jpg', 'label': 2, 'file_name': 'Astronium_003_033.jpg', 'class': 'Astronium'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Astronium/Astronium_006_039.jpg', 'label': 2, 'file_name': 'Astronium_006_039.jpg', 'class': 'Astronium'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Astronium/Astronium_005_006.jpg', 'label': 2, 'file_name': 'Astronium_005_006.jpg', 'class': 'Astronium'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Copaifera/Copaifera_005_039.jpg', 'label': 3, 'file_name': 'Copaifera_005_039.jpg', 'class': 'Copaifera'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Copaifera/Copaifera_004_008.jpg', 'label': 3, 'file_name': 'Copaifera_004_008.jpg', 'class': 'Copaifera'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Byrsonima/Byrsonima_000_010.jpg', 'label': 5, 'file_name': 'Byrsonima_000_010.jpg', 'class': 'Byrsonima'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Calophyllum/Calophyllum_002_019.jpg', 'label': 8, 'file_name': 'Calophyllum_002_019.jpg', 'class': 'Calophyllum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Combretum/Combretum_006_031.jpg', 'label': 4, 'file_name': 'Combretum_006_031.jpg', 'class': 'Combretum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cochlospermum/Cochlospermum_002_005.jpg', 'label': 0, 'file_name': 'Cochlospermum_002_005.jpg', 'class': 'Cochlospermum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Aspidosperma/Aspidosperma_000_026.jpg', 'label': 1, 'file_name': 'Aspidosperma_000_026.jpg', 'class': 'Aspidosperma'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Calophyllum/Calophyllum_001_029.jpg', 'label': 8, 'file_name': 'Calophyllum_001_029.jpg', 'class': 'Calophyllum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Byrsonima/Byrsonima_004_035.jpg', 'label': 5, 'file_name': 'Byrsonima_004_035.jpg', 'class': 'Byrsonima'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Apuleia/Apuleia_001_034.jpg', 'label': 7, 'file_name': 'Apuleia_001_034.jpg', 'class': 'Apuleia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Combretum/Combretum_005_014.jpg', 'label': 4, 'file_name': 'Combretum_005_014.jpg', 'class': 'Combretum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Byrsonima/Byrsonima_003_037.jpg', 'label': 5, 'file_name': 'Byrsonima_003_037.jpg', 'class': 'Byrsonima'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Byrsonima/Byrsonima_001_004.jpg', 'label': 5, 'file_name': 'Byrsonima_001_004.jpg', 'class': 'Byrsonima'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Apuleia/Apuleia_005_028.jpg', 'label': 7, 'file_name': 'Apuleia_005_028.jpg', 'class': 'Apuleia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cedrelinga/Cedrelinga_006_005.jpg', 'label': 9, 'file_name': 'Cedrelinga_006_005.jpg', 'class': 'Cedrelinga'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Aspidosperma/Aspidosperma_001_004.jpg', 'label': 1, 'file_name': 'Aspidosperma_001_004.jpg', 'class': 'Aspidosperma'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Calophyllum/Calophyllum_003_028.jpg', 'label': 8, 'file_name': 'Calophyllum_003_028.jpg', 'class': 'Calophyllum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Apuleia/Apuleia_001_012.jpg', 'label': 7, 'file_name': 'Apuleia_001_012.jpg', 'class': 'Apuleia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Byrsonima/Byrsonima_003_014.jpg', 'label': 5, 'file_name': 'Byrsonima_003_014.jpg', 'class': 'Byrsonima'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Apuleia/Apuleia_000_028.jpg', 'label': 7, 'file_name': 'Apuleia_000_028.jpg', 'class': 'Apuleia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Aspidosperma/Aspidosperma_002_013.jpg', 'label': 1, 'file_name': 'Aspidosperma_002_013.jpg', 'class': 'Aspidosperma'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Calophyllum/Calophyllum_005_004.jpg', 'label': 8, 'file_name': 'Calophyllum_005_004.jpg', 'class': 'Calophyllum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Apuleia/Apuleia_005_035.jpg', 'label': 7, 'file_name': 'Apuleia_005_035.jpg', 'class': 'Apuleia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Apuleia/Apuleia_004_025.jpg', 'label': 7, 'file_name': 'Apuleia_004_025.jpg', 'class': 'Apuleia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cedrelinga/Cedrelinga_004_028.jpg', 'label': 9, 'file_name': 'Cedrelinga_004_028.jpg', 'class': 'Cedrelinga'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cedrelinga/Cedrelinga_005_019.jpg', 'label': 9, 'file_name': 'Cedrelinga_005_019.jpg', 'class': 'Cedrelinga'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cecropia/Cecropia_000_025.jpg', 'label': 6, 'file_name': 'Cecropia_000_025.jpg', 'class': 'Cecropia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Astronium/Astronium_000_014.jpg', 'label': 2, 'file_name': 'Astronium_000_014.jpg', 'class': 'Astronium'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Byrsonima/Byrsonima_000_007.jpg', 'label': 5, 'file_name': 'Byrsonima_000_007.jpg', 'class': 'Byrsonima'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cochlospermum/Cochlospermum_005_025.jpg', 'label': 0, 'file_name': 'Cochlospermum_005_025.jpg', 'class': 'Cochlospermum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Copaifera/Copaifera_004_030.jpg', 'label': 3, 'file_name': 'Copaifera_004_030.jpg', 'class': 'Copaifera'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Combretum/Combretum_004_029.jpg', 'label': 4, 'file_name': 'Combretum_004_029.jpg', 'class': 'Combretum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Aspidosperma/Aspidosperma_006_022.jpg', 'label': 1, 'file_name': 'Aspidosperma_006_022.jpg', 'class': 'Aspidosperma'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cedrelinga/Cedrelinga_006_039.jpg', 'label': 9, 'file_name': 'Cedrelinga_006_039.jpg', 'class': 'Cedrelinga'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Calophyllum/Calophyllum_004_011.jpg', 'label': 8, 'file_name': 'Calophyllum_004_011.jpg', 'class': 'Calophyllum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cochlospermum/Cochlospermum_005_030.jpg', 'label': 0, 'file_name': 'Cochlospermum_005_030.jpg', 'class': 'Cochlospermum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cochlospermum/Cochlospermum_002_017.jpg', 'label': 0, 'file_name': 'Cochlospermum_002_017.jpg', 'class': 'Cochlospermum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Calophyllum/Calophyllum_004_033.jpg', 'label': 8, 'file_name': 'Calophyllum_004_033.jpg', 'class': 'Calophyllum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Aspidosperma/Aspidosperma_002_032.jpg', 'label': 1, 'file_name': 'Aspidosperma_002_032.jpg', 'class': 'Aspidosperma'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Byrsonima/Byrsonima_005_037.jpg', 'label': 5, 'file_name': 'Byrsonima_005_037.jpg', 'class': 'Byrsonima'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Byrsonima/Byrsonima_000_014.jpg', 'label': 5, 'file_name': 'Byrsonima_000_014.jpg', 'class': 'Byrsonima'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Byrsonima/Byrsonima_000_004.jpg', 'label': 5, 'file_name': 'Byrsonima_000_004.jpg', 'class': 'Byrsonima'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cedrelinga/Cedrelinga_006_010.jpg', 'label': 9, 'file_name': 'Cedrelinga_006_010.jpg', 'class': 'Cedrelinga'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cochlospermum/Cochlospermum_003_004.jpg', 'label': 0, 'file_name': 'Cochlospermum_003_004.jpg', 'class': 'Cochlospermum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Byrsonima/Byrsonima_002_017.jpg', 'label': 5, 'file_name': 'Byrsonima_002_017.jpg', 'class': 'Byrsonima'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cochlospermum/Cochlospermum_002_007.jpg', 'label': 0, 'file_name': 'Cochlospermum_002_007.jpg', 'class': 'Cochlospermum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cochlospermum/Cochlospermum_006_011.jpg', 'label': 0, 'file_name': 'Cochlospermum_006_011.jpg', 'class': 'Cochlospermum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Byrsonima/Byrsonima_000_020.jpg', 'label': 5, 'file_name': 'Byrsonima_000_020.jpg', 'class': 'Byrsonima'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Calophyllum/Calophyllum_006_029.jpg', 'label': 8, 'file_name': 'Calophyllum_006_029.jpg', 'class': 'Calophyllum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Aspidosperma/Aspidosperma_001_011.jpg', 'label': 1, 'file_name': 'Aspidosperma_001_011.jpg', 'class': 'Aspidosperma'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cecropia/Cecropia_002_003.jpg', 'label': 6, 'file_name': 'Cecropia_002_003.jpg', 'class': 'Cecropia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cecropia/Cecropia_003_001.jpg', 'label': 6, 'file_name': 'Cecropia_003_001.jpg', 'class': 'Cecropia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cochlospermum/Cochlospermum_000_012.jpg', 'label': 0, 'file_name': 'Cochlospermum_000_012.jpg', 'class': 'Cochlospermum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Copaifera/Copaifera_005_028.jpg', 'label': 3, 'file_name': 'Copaifera_005_028.jpg', 'class': 'Copaifera'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Calophyllum/Calophyllum_005_033.jpg', 'label': 8, 'file_name': 'Calophyllum_005_033.jpg', 'class': 'Calophyllum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Astronium/Astronium_001_011.jpg', 'label': 2, 'file_name': 'Astronium_001_011.jpg', 'class': 'Astronium'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Calophyllum/Calophyllum_006_023.jpg', 'label': 8, 'file_name': 'Calophyllum_006_023.jpg', 'class': 'Calophyllum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Astronium/Astronium_002_035.jpg', 'label': 2, 'file_name': 'Astronium_002_035.jpg', 'class': 'Astronium'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cedrelinga/Cedrelinga_006_030.jpg', 'label': 9, 'file_name': 'Cedrelinga_006_030.jpg', 'class': 'Cedrelinga'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Byrsonima/Byrsonima_004_002.jpg', 'label': 5, 'file_name': 'Byrsonima_004_002.jpg', 'class': 'Byrsonima'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Aspidosperma/Aspidosperma_000_025.jpg', 'label': 1, 'file_name': 'Aspidosperma_000_025.jpg', 'class': 'Aspidosperma'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Byrsonima/Byrsonima_001_033.jpg', 'label': 5, 'file_name': 'Byrsonima_001_033.jpg', 'class': 'Byrsonima'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Combretum/Combretum_006_015.jpg', 'label': 4, 'file_name': 'Combretum_006_015.jpg', 'class': 'Combretum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Aspidosperma/Aspidosperma_004_014.jpg', 'label': 1, 'file_name': 'Aspidosperma_004_014.jpg', 'class': 'Aspidosperma'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Calophyllum/Calophyllum_006_018.jpg', 'label': 8, 'file_name': 'Calophyllum_006_018.jpg', 'class': 'Calophyllum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Byrsonima/Byrsonima_006_007.jpg', 'label': 5, 'file_name': 'Byrsonima_006_007.jpg', 'class': 'Byrsonima'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Astronium/Astronium_000_032.jpg', 'label': 2, 'file_name': 'Astronium_000_032.jpg', 'class': 'Astronium'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Combretum/Combretum_004_035.jpg', 'label': 4, 'file_name': 'Combretum_004_035.jpg', 'class': 'Combretum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Calophyllum/Calophyllum_001_033.jpg', 'label': 8, 'file_name': 'Calophyllum_001_033.jpg', 'class': 'Calophyllum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cedrelinga/Cedrelinga_006_008.jpg', 'label': 9, 'file_name': 'Cedrelinga_006_008.jpg', 'class': 'Cedrelinga'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Combretum/Combretum_002_022.jpg', 'label': 4, 'file_name': 'Combretum_002_022.jpg', 'class': 'Combretum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cedrelinga/Cedrelinga_005_008.jpg', 'label': 9, 'file_name': 'Cedrelinga_005_008.jpg', 'class': 'Cedrelinga'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Calophyllum/Calophyllum_005_002.jpg', 'label': 8, 'file_name': 'Calophyllum_005_002.jpg', 'class': 'Calophyllum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Byrsonima/Byrsonima_005_034.jpg', 'label': 5, 'file_name': 'Byrsonima_005_034.jpg', 'class': 'Byrsonima'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Aspidosperma/Aspidosperma_001_038.jpg', 'label': 1, 'file_name': 'Aspidosperma_001_038.jpg', 'class': 'Aspidosperma'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Calophyllum/Calophyllum_004_030.jpg', 'label': 8, 'file_name': 'Calophyllum_004_030.jpg', 'class': 'Calophyllum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cecropia/Cecropia_005_015.jpg', 'label': 6, 'file_name': 'Cecropia_005_015.jpg', 'class': 'Cecropia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Byrsonima/Byrsonima_003_015.jpg', 'label': 5, 'file_name': 'Byrsonima_003_015.jpg', 'class': 'Byrsonima'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Apuleia/Apuleia_000_023.jpg', 'label': 7, 'file_name': 'Apuleia_000_023.jpg', 'class': 'Apuleia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cochlospermum/Cochlospermum_004_010.jpg', 'label': 0, 'file_name': 'Cochlospermum_004_010.jpg', 'class': 'Cochlospermum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Combretum/Combretum_005_022.jpg', 'label': 4, 'file_name': 'Combretum_005_022.jpg', 'class': 'Combretum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Byrsonima/Byrsonima_000_013.jpg', 'label': 5, 'file_name': 'Byrsonima_000_013.jpg', 'class': 'Byrsonima'}
